"Province","Share Fully Vaccinated","Share Boosted","Share With At Least One Dose","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31"
"Nunavut",63.5165112175447,0,79.715149987396,75.9415175195362,75.9415175195362,75.9415175195362,75.9415175195362,75.9415175195362,75.9415175195362,75.9415175195362,76.8439626922107,76.8439626922107,76.8439626922107,76.8439626922107,76.8439626922107,76.8439626922107,76.8439626922107,76.8439626922107,77.9127804386186,77.9127804386186,77.9127804386186,77.9127804386186,77.9127804386186,78.7169145449962,78.7169145449962,78.7169145449962,78.7169145449962,78.7169145449962,78.7169145449962,78.7169145449962,79.715149987396,79.715149987396,79.715149987396,79.715149987396
"Ontario",77.4591322076772,14.2334337796052,83.0558960037978,81.2481242058734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,15.6302932709344,83.0558960037978,NA,81.3538615868627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,17.1895279958026,83.0558960037978,NA,NA,81.4480103008588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,18.5497871159865,83.0558960037978,NA,NA,NA,81.5990512691063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,19.1713373368574,83.0558960037978,NA,NA,NA,NA,81.5623705605815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,19.2592866830684,83.0558960037978,NA,NA,NA,NA,NA,81.5657581200839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,19.5433395726466,83.0558960037978,NA,NA,NA,NA,NA,NA,81.5770923853755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,20.4302776319245,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,81.6281936535211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,21.5005455912286,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,81.702800299953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,22.7146040702799,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.7767910264754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,23.9123607560738,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.852636207508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,24.5167455568575,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.900872109118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,24.6474343889643,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9100841286343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,25.1734701603876,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9479230343803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,26.0766229807618,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9982276235125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,27.1577431810804,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.0641310538316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,28.3368147313582,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.1322705412135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,29.5035544938822,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2044268975706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,30.6059707945507,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2798436125791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,31.3767343082855,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.3539280660443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,31.9299441983257,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.3957905355471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,32.7671467249095,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.4522944924642,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,33.6965631735996,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.5250935478573,NA,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,34.6394562177014,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.6062677750636,NA,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,35.5521357123285,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.6996131152647,NA,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,36.4261997065409,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.7892026829739,NA,NA,NA,NA,NA
"Ontario",77.4591322076772,37.0622842983203,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8668152863556,NA,NA,NA,NA
"Ontario",77.4591322076772,37.4180449938867,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9135716412264,NA,NA,NA
"Ontario",77.4591322076772,37.6334562874611,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9377130237671,NA,NA
"Ontario",77.4591322076772,38.2091539489805,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9931926790956,NA
"Ontario",77.4591322076772,38.7867395389183,83.0558960037978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.0558960037978
"Prince Edward Island",80.8171973415317,7.69793183629684,87.6725217693557,85.349658102755,85.349658102755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prince Edward Island",80.8171973415317,9.09788269418625,87.6725217693557,NA,NA,85.9621366030816,85.9621366030816,85.9621366030816,85.9621366030816,85.9621366030816,85.9621366030816,85.9621366030816,85.9621366030816,85.9621366030816,85.9621366030816,85.9621366030816,85.9621366030816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prince Edward Island",80.8171973415317,12.3472549336881,87.6725217693557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.1371304603177,86.1371304603177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prince Edward Island",80.8171973415317,14.3800602889796,87.6725217693557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.5740158093766,86.5740158093766,86.5740158093766,86.5740158093766,86.5740158093766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prince Edward Island",80.8171973415317,16.946836626454,87.6725217693557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.6824880291017,86.6824880291017,NA,NA,NA,NA,NA,NA,NA,NA
"Prince Edward Island",80.8171973415317,20.5396043460803,87.6725217693557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4525808597472,87.4525808597472,87.4525808597472,87.4525808597472,87.4525808597472,NA,NA,NA
"Prince Edward Island",80.8171973415317,23.0890011566375,87.6725217693557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.6725217693557,87.6725217693557,87.6725217693557
"Quebec",77.8114354562088,8.58808824745965,85.2033063450565,83.963600256773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,9.50833010210377,85.2033063450565,NA,84.0457366487058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,10.5171554026543,85.2033063450565,NA,NA,84.1208598475168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,11.5290540300095,85.2033063450565,NA,NA,NA,84.1920200722902,84.1920200722902,84.1920200722902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,11.9259175729129,85.2033063450565,NA,NA,NA,NA,NA,NA,84.212597497249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,12.5716859254111,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,84.2432152266937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,13.5375886354383,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,84.2818859966753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,14.5657666517699,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.3350684150276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,15.5156326038842,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.3744901859201,84.3744901859201,84.3744901859201,84.3744901859201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,16.8428360752184,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.4332993341742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,17.8747459883842,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.4718083501134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,18.9490816760861,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.519294715403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,20.1283610756921,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.5694615762516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,21.2644059305502,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6206798383754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,22.0349213112799,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6721522854229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,22.7478522529334,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.707691959299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,23.8551742114144,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.7474025766957,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,25.0762901386879,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.7904407058207,NA,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,26.330634967804,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.8541717985062,NA,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,27.5676721143888,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.9130502699213,NA,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,28.9000401612179,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.9925177201553,NA,NA,NA,NA,NA
"Quebec",77.8114354562088,29.7288216587738,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.0687963049831,NA,NA,NA,NA
"Quebec",77.8114354562088,30.5881400087532,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.1159129467473,NA,NA,NA
"Quebec",77.8114354562088,31.6163873482458,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.1527928684029,NA,NA
"Quebec",77.8114354562088,32.8683867437479,85.2033063450565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.2033063450565,85.2033063450565
"Saskatchewan",74.2202735610426,19.1789126942159,80.5439728661936,78.9267562369695,79.0083496407869,79.1031630285046,79.1031630285046,79.1031630285046,79.1031630285046,79.1031630285046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saskatchewan",74.2202735610426,23.8766381833553,80.5439728661936,NA,NA,NA,NA,NA,NA,NA,79.2354470712262,79.2671076696115,79.3220926981903,79.3732885594091,79.3732885594091,79.3732885594091,79.3732885594091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saskatchewan",74.2202735610426,26.4902374208064,80.5439728661936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.4863741541736,79.5388330711791,79.6053540092759,79.6868632093742,79.7793188929569,79.8414612376599,79.9021721191382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saskatchewan",74.2202735610426,30.741262180068,80.5439728661936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9354325881866,80.0028797671936,80.0832101152244,80.174150131863,80.2798257993459,80.3509779419937,80.4010791548641,NA,NA,NA
"Saskatchewan",74.2202735610426,34.1736583821434,80.5439728661936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.4252456222486,80.4802306508274,80.5439728661936
"Yukon",79.4283478701125,23.7981267116194,85.6327526292776,83.8952431362622,83.8952431362622,83.8952431362622,83.8952431362622,83.8952431362622,83.8952431362622,83.8952431362622,83.8952431362622,83.8952431362622,83.8952431362622,83.8952431362622,83.8952431362622,83.8952431362622,83.8952431362622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yukon",79.4283478701125,25.6852231146296,85.6327526292776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6017536188526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yukon",79.4283478701125,29.5583734149541,85.6327526292776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.7582445400778,84.7582445400778,84.7582445400778,84.7582445400778,84.7582445400778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yukon",79.4283478701125,33.6639587600396,85.6327526292776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.2461280003682,85.2461280003682,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yukon",79.4283478701125,35.532644466435,85.6327526292776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.3819068879019,85.3819068879019,NA,NA,NA,NA,NA,NA,NA
"Yukon",79.4283478701125,37.4519595885209,85.6327526292776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.510781764205,85.510781764205,85.510781764205,NA,NA,NA,NA
"Yukon",79.4283478701125,38.8419671829333,85.6327526292776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.5614111798955,85.5614111798955,NA,NA
"Yukon",79.4283478701125,39.4242054633742,85.6327526292776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.6327526292776,85.6327526292776
