"date","BC","AB","SK","MB","ON","QC","NB","NS","PE","NL","YT","NT","NU"
2021-03-11,0.0165348010157019,0.0204396701321892,0.0236671393302099,0.02498360646308,0.0188601371077887,0.0015070855202865,0.0153040341847189,0.0153838922657514,0.0330450729041189,0.0175729074442439,0.212942719720157,0.244840154575795,0.144416435593648
2021-03-12,0.0165376515485805,0.0204629361796658,0.0242262520250994,0.0251834925711393,0.0189293611497939,0.00157097836701438,0.0153040341847189,0.0156559080426665,0.0330450729041189,0.0175729074442439,0.225646100384323,0.244840154575795,0.144945802873708
2021-03-13,0.0165376515485805,0.0204741217794142,0.0244434976204029,0.0253078821275935,0.0190591060176915,0.00162736120463319,0.0153040341847189,0.0156559080426665,0.0335784445922703,0.0175729074442439,0.225646100384323,0.244840154575795,0.144945802873708
2021-03-14,0.0165376515485805,0.0204781485953236,0.0244502339179317,0.0259190446882064,0.0191213005389902,0.0016445764562832,0.0153040341847189,0.0156559080426665,0.0335784445922703,0.0175729074442439,0.225646100384323,0.244840154575795,0.144945802873708
2021-03-15,0.0165443027919639,0.0204904527550468,0.0244502339179317,0.0264971325690686,0.0192329694964995,0.00165462831462917,0.0153581876960703,0.0161139346082073,0.0335784445922703,0.0175729074442439,0.241985593629899,0.272022659406288,0.152230904965969
2021-03-16,0.0165463931827416,0.0205519735536628,0.0245950643148007,0.0276072913850525,0.0193424291760726,0.00168605481428556,0.0153581876960703,0.0166509657560138,0.0335784445922703,0.0175729074442439,0.242629968011415,0.272022659406288,0.153239223594656
2021-03-17,0.0165507639998221,0.0205996242085909,0.0249217747449469,0.0286606480336384,0.0194589853241684,0.00172106301059397,0.0153581876960703,0.0178230337359567,0.0335784445922703,0.0175729074442439,0.243228315651393,0.272022659406288,0.157045626417948
2021-03-18,0.0165558949590036,0.0206660666710962,0.0254328913199438,0.0296385081306191,0.0195667713083351,0.00174659704156478,0.0153607064640402,0.0189841010778625,0.0336443669357497,0.0180347472145888,0.243228315651393,0.272022659406288,0.160650365515503
2021-03-19,0.0165595056339832,0.020790674252293,0.0257688641591922,0.0307630472421469,0.0197328018926415,0.00179165709621916,0.0153607064640402,0.0200511629674521,0.0336443669357497,0.0180347472145888,0.243895703403678,0.272022659406288,0.16165868414419
2021-03-20,0.0165595056339832,0.020790674252293,0.0262395629490163,0.0322039528556391,0.019892472434404,0.00181464927795306,0.0153644846159949,0.0200511629674521,0.0336443669357497,0.0180347472145888,0.243895703403678,0.272022659406288,0.16165868414419
2021-03-21,0.0165595056339832,0.0208580115627782,0.0262462992465451,0.0331609615240812,0.0199872035944015,0.00182932268036616,0.0153884129117084,0.0200511629674521,0.0336443669357497,0.0180347472145888,0.243895703403678,0.272022659406288,0.16165868414419
2021-03-22,0.0165636864155385,0.0208978322978824,0.026330502965655,0.0340669201433428,0.0200372805609584,0.00184076100193227,0.0153909316796782,0.0201041660416304,0.0336443669357497,0.0180347472145888,0.244632131268267,0.291652028807307,0.162994706327199
2021-03-23,0.0165650166642152,0.0209575634005387,0.0264947002179192,0.0352173437868495,0.0201541714481355,0.0018651396468863,0.0153921910636631,0.0205801936512318,0.0336923104582801,0.0180347472145888,0.245046371942098,0.291652028807307,0.165792790521805
2021-03-24,0.0165672970905181,0.0210087934473862,0.0265460644865762,0.0364159414204281,0.020262693858281,0.00188859398302692,0.0153707815359195,0.0216492556568281,0.0336923104582801,0.0182570435355847,0.245989920143603,0.291652028807307,0.168364003024956
2021-03-25,0.0165733782273258,0.0211065555891869,0.0271632777476516,0.0377036968863784,0.020377977997868,0.00191770971064975,0.0153733003038894,0.0229183292630973,0.0367906606018111,0.0182570435355847,0.248337283961982,0.291652028807307,0.17073355180237
2021-03-26,0.0165773689733559,0.0212407827861673,0.0294654074281153,0.0392725871302107,0.0205110033087619,0.00194798082428936,0.015378337839829,0.0236633724756036,0.0367906606018111,0.0182570435355847,0.250155340252687,0.291652028807307,0.171036047390976
2021-03-27,0.0165773689733559,0.0213537573436259,0.0307293052519544,0.0408608907730272,0.020640078698497,0.00198865041207998,0.0153846347597536,0.0236633724756036,0.0367906606018111,0.0182570435355847,0.250155340252687,0.291652028807307,0.171036047390976
2021-03-28,0.0165773689733559,0.0215763507786184,0.0312235810831293,0.0418567262394377,0.0207059553496895,0.0020136067500424,0.0153896722956933,0.0236633724756036,0.0367906606018111,0.0182570435355847,0.250155340252687,0.291652028807307,0.171036047390976
