"date","BC","AB","SK","MB","ON","QC","NB","NS","PE","NL","YT","NT","NU"
2021-02-17,0.0288601079937794,0.0214400802065895,0.0307473330098822,0.0252925414131139,0.0198294943147917,0.034836312123815,0.0174012946960213,0.0154112866231976,0.0353580075669852,0.0188722749334225,0.247525907945103,0.303134488301482,0.171748788368336
2021-02-18,0.0290051926450933,0.0217536117895062,0.0308082976224648,0.0253481706995491,0.0199607614437362,0.0351205378736915,0.0174012946960213,0.0154426782971131,0.0353703921580769,0.0198791036918335,0.24803939874895,0.303134488301482,0.172909935379645
2021-02-19,0.0300211700442143,0.0222131287083083,0.0317981258462015,0.0254500373149694,0.0203015031333538,0.0362287276788335,0.0174012946960213,0.0154426782971131,0.0353703921580769,0.0198791036918335,0.24803939874895,0.303134488301482,0.174550686591276
2021-02-20,0.0300211700442143,0.0228287376400954,0.0339361209402437,0.0255490140973281,0.0209661988828473,0.0382831741727258,0.0174012946960213,0.0154426782971131,0.0353703921580769,0.0198791036918335,0.24803939874895,0.303134488301482,0.174550686591276
2021-02-21,0.0300211700442143,0.023151926714463,0.0355059597142453,0.0261869447456694,0.0216156576671937,0.0400938491339019,0.0174012946960213,0.0154426782971131,0.0353703921580769,0.0198791036918335,0.24803939874895,0.303134488301482,0.174550686591276
2021-02-22,0.0314931827531679,0.0233974066715748,0.0358793679663137,0.0268248753940107,0.0221668178002811,0.0411393814015457,0.0194420694779484,0.0161900026632291,0.0353703921580769,0.0198791036918335,0.248622911026048,0.303134488301482,0.17611571082391
2021-02-23,0.0318374220651049,0.0240397421494701,0.0360258523826579,0.0276492002748231,0.02283286195377,0.042544119218113,0.0194420694779484,0.0166416377137545,0.0400455752952177,0.0198791036918335,0.249393147231818,0.324165029469548,0.176973949919225
2021-02-24,0.0323779297382357,0.0245295790995714,0.0364102681342204,0.0287639533783232,0.0236818845294239,0.0438149396261496,0.0194420694779484,0.017801104379341,0.0400455752952177,0.0198791036918335,0.251633834375875,0.324165029469548,0.178538974151858
2021-02-25,0.0330338893885394,0.0258173943549043,0.0373873953970024,0.0299747934311205,0.0247102448364554,0.0449967142573332,0.0194420694779484,0.0192218307826754,0.0434141840721774,0.0246307974314338,0.253594435626926,0.324165029469548,0.183183562197092
2021-02-26,0.0343594705064455,0.0279193585988283,0.0397675554799143,0.0310021290845081,0.0260074094799543,0.0465618739695363,0.0194420694779484,0.0201656062694236,0.0434141840721774,0.0246307974314338,0.253594435626926,0.324165029469548,0.183663166397415
2021-02-27,0.0343594705064455,0.0299278922277856,0.0431070614802716,0.032298941670887,0.0274489207711522,0.0486379425450143,0.0194420694779484,0.0201656062694236,0.0434141840721774,0.0246307974314338,0.253594435626926,0.324165029469548,0.183663166397415
2021-02-28,0.0343594705064455,0.0314391773434352,0.0438674256760933,0.0336441589610472,0.0286649114941328,0.050248671375398,0.0194420694779484,0.0201656062694236,0.0434141840721774,0.0246307974314338,0.253594435626926,0.324165029469548,0.183663166397415
2021-03-01,0.0369261603789596,0.0330966723877946,0.0444796119941101,0.0345190559204371,0.0297647372129164,0.0510112566184204,0.0194420694779484,0.0202638318297397,0.0434141840721774,0.0246307974314338,0.260689944916441,0.324165029469548,0.183663166397415
2021-03-02,0.0378384234185869,0.0351521459170597,0.0450613160058357,0.035430798251362,0.0311565598168867,0.0529308557217782,0.0274804828646167,0.0208400209412844,0.0456805642419701,0.0246307974314338,0.268485668938474,0.339725843900697,0.203604604200323
2021-03-03,0.0390983893294665,0.0373248569006819,0.0458885719293522,0.0367695134171337,0.0328814382077014,0.0549514741202864,0.0274804828646167,0.0220541698775623,0.0456805642419701,0.0313769343985735,0.275441135281486,0.339725843900697,0.208981219709208
2021-03-04,0.040813236030407,0.0396282809081276,0.0476523120405957,0.0382873982327226,0.0348366914211167,0.0570199865919845,0.0274804828646167,0.0236662842283167,0.0495879027314216,0.0313769343985735,0.288115021940062,0.339725843900697,0.217790791599354
2021-03-05,0.0431680715248089,0.041602002649297,0.0499012288603089,0.0398002258404538,0.0371924206211423,0.0593420354074373,0.0274804828646167,0.0245877817529313,0.0495879027314216,0.0313769343985735,0.309751657174867,0.339725843900697,0.221299474959612
2021-03-06,0.0431680715248089,0.0430881333686094,0.052878334108092,0.0415341256773949,0.0397635573594205,0.061845198218108,0.0274804828646167,0.0245877817529313,0.0495879027314216,0.0313769343985735,0.309751657174867,0.339725843900697,0.221299474959612
2021-03-07,0.0431680715248089,0.044795937205643,0.0540832319373284,0.0429096862147016,0.0417194173546336,0.0637195769465366,0.0274804828646167,0.0245877817529313,0.0495879027314216,0.0313769343985735,0.309751657174867,0.339725843900697,0.221299474959612
2021-03-08,0.0474126634655682,0.0464154760626722,0.0548292017107348,0.0437759136749068,0.0430686978125516,0.0655988380804846,0.0335010229319979,0.0253270050419079,0.0495879027314216,0.0313769343985735,0.345462608533283,0.380804607965708,0.232279886914378
2021-03-09,0.0493447523035556,0.0477675248657946,0.0554498553360547,0.0449065608602455,0.0449921961118771,0.0675431979546906,0.0335010229319979,0.0260135713294779,0.0537181638605247,0.0313769343985735,0.363458127158995,0.380804607965708,0.237934168012924
2021-03-10,0.0516416693894091,0.0488945316588291,0.0561661895339001,0.0462322717772401,0.0471666998149316,0.0697292369021044,0.0335010229319979,0.0278170736276522,0.0537181638605247,0.0313769343985735,0.382013817570722,0.380804607965708,0.245885500807754
