"date","BC","AB","SK","MB","ON","QC","NB","NS","PE","NL","YT","NT","NU"
2021-10-13,0.00554979747914075,0.0397086553947141,0.0380853421533922,0.0105687982099408,0,0.00790884836205546,0,0,0.00213947969292174,0,0.00683497111821969,0.0219128754610926,0
2021-10-14,0.00686104260330426,0.0413222900144138,0.0380853421533922,0.0119708770254646,0,0.00806424778131223,0,0,0.00353583478662136,0,0.00683497111821969,0.0219128754610926,0
2021-10-15,0.00813637101319721,0.0429929711928301,0.0380853421533922,0.0134189727867287,0,0.00824275492090458,0,0,0.00353583478662136,0,0.00683497111821969,0.0219128754610926,0
2021-10-16,0.00813637101319721,0.0429929711928301,0.0380853421533922,0.0148886389913086,0,0.00851207540141576,0,0,0.00353583478662136,0,0.00683497111821969,0.0219128754610926,0
2021-10-17,0.00813637101319721,0.0429929711928301,0.0380853421533922,0.0157622419455965,0,0.00862622753987353,0,0,0.00353583478662136,0,0.00683497111821969,0.0219128754610926,0
2021-10-18,0.0104148969608379,0.0457752772742394,0.0380853421533922,0.0159002927828173,0,0.00868133945287388,0,0,0.00353583478662136,0,0.00683497111821969,0.0364043562269454,0
2021-10-19,0.0113743863277801,0.0471978618502369,0.0429085311840053,0.0163849087426445,0,0.00888353200581021,0,0,0.00353583478662136,0,0.00888316111660875,0.0364043562269454,0
2021-10-20,0.0124102699758693,0.048451767582029,0.0429085311840053,0.0169780959338276,0,0.00924666983088384,0,0,0.00353583478662136,0,0.00888316111660875,0.0364043562269454,0
2021-10-21,0.0135637856140827,0.0496940402900829,0.0429085311840053,0.0181155773113449,0,0.00971852948013637,0,0.000481027899618178,0.00353583478662136,0,0.00888316111660875,0.0364043562269454,0
2021-10-22,0.0146129717489387,0.0510689742111524,0.0429085311840053,0.019754931003342,0,0.0103071986556853,0,0.000796046170677899,0.00353583478662136,0,0.00948150875658758,0.0364043562269454,0
2021-10-23,0.0146129717489387,0.0510689742111524,0.0429085311840053,0.0208197918883629,0,0.0107404684119774,0,0.000796046170677899,0.00353583478662136,0,0.00948150875658758,0.0364043562269454,0
2021-10-24,0.0146129717489387,0.0510689742111524,0.0429085311840053,0.0214187311977636,0,0.0108563536294603,0,0.000796046170677899,0.00353583478662136,0,0.00948150875658758,0.0364043562269454,0
2021-10-25,0.0163288025063405,0.0533132529446651,0.0429085311840053,0.0215114841040213,0,0.0109153938549177,0,0.00103706014948867,0.00353583478662136,0,0.00948150875658758,0.0797031442121904,0
2021-10-26,0.0171921338975108,0.0544351685994264,0.0488937315383346,0.0221693826251517,0,0.0114593495916173,0,0.00131107604241046,0.00545357568783972,0,0.0102639633627137,0.0797031442121904,0
2021-10-27,0.0181936211155313,0.0554490313606186,0.0488937315383346,0.0232284913919551,0,0.0120551821604702,0,0.00164009512551728,0.00545357568783972,0,0.0102639633627137,0.0797031442121904,0
2021-10-28,0.0192184827031565,0.0565454438479537,0.0488937315383346,0.0242581205528936,0,0.0128053743011648,0,0.00205511919691342,0.00635850967560214,0,0.0102639633627137,0.0797031442121904,0
2021-10-29,0.0192184827031565,0.0576006933282148,0.0488937315383346,0.0255624133587193,0,0.0133876888536214,0,0.00250214512441722,0.00635850967560214,0,0.0102639633627137,0.0797031442121904,0
2021-10-30,0.0192184827031565,0.0576006933282148,0.0488937315383346,0.026667539071263,0,0.0139618001653588,0,0.00250214512441722,0.00635850967560214,0,0.0102639633627137,0.0797031442121904,0
2021-10-31,0.0192184827031565,0.0576006933282148,0.0488937315383346,0.0271413698094323,0,0.0141140800423703,0,0.00250214512441722,0.00635850967560214,0,0.0102639633627137,0.0797031442121904,0
2021-11-01,0.0226987933124218,0.0591742835008153,0.0488937315383346,0.0272204614349234,0,0.0141697696483791,0,0.00297917279202194,0.00635850967560214,0,0.0109083377442294,0.143158264535394,0
2021-11-02,0.0239765921841429,0.0591742835008153,0.0592002667573821,0.027935162123452,0,0.0149667549227532,0,0.00323818781489326,0.00635850967560214,0,0.0109083377442294,0.143158264535394,0
2021-11-03,0.0254567788902457,0.0606673373552276,0.0592002667573821,0.0287958228117504,0,0.0157950511581821,0,0.00363421078422549,0.00635850967560214,0,0.0238418521160794,0.143158264535394,0
2021-11-04,0.0271889527028183,0.0613941776268766,0.0592002667573821,0.0306817985723243,0,0.016620458928569,0,0.00413523984391095,0.0108052713903022,0,0.0238418521160794,0.143158264535394,0
2021-11-05,0.0287820205109143,0.0623279514938704,0.0592002667573821,0.0321564978803444,0,0.0175283612605539,0,0.0045862660034282,0.0108052713903022,0,0.0238418521160794,0.143158264535394,0
2021-11-06,0.0287820205109143,0.0623279514938704,0.0592002667573821,0.0335592957106454,0,0.0183650918139052,0,0.0045862660034282,0.0108052713903022,0,0.0238418521160794,0.143158264535394,0
2021-11-07,0.0287820205109143,0.0623279514938704,0.0592002667573821,0.0342481118671951,0,0.0185673999054432,0,0.0045862660034282,0.0108052713903022,0,0.0238418521160794,0.143158264535394,0
2021-11-08,0.0321760549917202,0.0638163073963884,0.0592002667573821,0.0343221703892458,0,0.0186834006615278,0,0.00518230057343326,0.0108052713903022,0,0.0421144685062021,0.206218162655893,0
2021-11-09,0.0345817147057471,0.0658379926949085,0.065002745041243,0.0356473146236101,0,0.01951192797416,0,0.00584833920367381,0.0137118474437113,0,0.0421144685062021,0.206218162655893,0
2021-11-10,0.0364756087502998,0.0674361911869554,0.065002745041243,0.0371054765917549,0,0.02031757864366,0,0.00664238525834498,0.0137118474437113,0,0.0710883023036384,0.206218162655893,0
2021-11-11,0.0364756087502998,0.0674361911869554,0.065002745041243,0.0386312259489557,0,0.0212549433190728,0,0.00664238525834498,0.0186260585030834,0,0.0710883023036384,0.206218162655893,0
2021-11-12,0.0393573074550556,0.0698151445414385,0.065002745041243,0.0390403453571778,0,0.0220794267806463,0,0.00730642377257881,0.0186260585030834,0,0.0710883023036384,0.206218162655893,0
2021-11-13,0.0393573074550556,0.0698151445414385,0.065002745041243,0.0400081392472778,0,0.0228461409413808,0,0.00730642377257881,0.0186260585030834,0,0.0710883023036384,0.206218162655893,0
2021-11-14,0.0393573074550556,0.0698151445414385,0.065002745041243,0.0404898791479962,0,0.0230996326334621,0,0.00730642377257881,0.0186260585030834,0,0.0710883023036384,0.206218162655893,0
2021-11-15,0.0443658837583098,0.0722316815110761,0.065002745041243,0.0406178637783364,0,0.0232658926812766,0,0.00771344737994804,0.0186260585030834,0,0.0958967159919913,0.206218162655893,0
2021-11-16,0.0461069892405686,0.0733931941889467,0.0686159266282473,0.0415410787522505,0,0.0240774358194622,0,0.00822347696166378,0.0225334555893158,0,0.0958967159919913,0.206218162655893,0
2021-11-17,0.0485040973559597,0.0741636582996143,0.0686159266282473,0.0424952113615839,0,0.0247180973657661,0,0.00886651425782695,0.0225334555893158,0,0.111522794743746,0.206218162655893,0
2021-11-18,0.0510933313873696,0.0751694674289877,0.0686159266282473,0.0435536011136101,0,0.0254674807362489,0,0.00932754099737785,0.0277892642467174,0,0.111522794743746,0.206218162655893,0
2021-11-19,0.0539180194345531,0.076086015472369,0.0686159266282473,0.0447363804220904,0,0.0261461544825049,0,0.00972956431473025,0.0277892642467174,0,0.111522794743746,0.206218162655893,0
2021-11-20,0.0539180194345531,0.076086015472369,0.0686159266282473,0.0459565484989847,0,0.0266813292854769,0,0.00972956431473025,0.0277892642467174,0,0.111522794743746,0.206218162655893,0
2021-11-21,0.0539180194345531,0.076086015472369,0.0686159266282473,0.0464972476114329,0,0.0267929395746978,0,0.00972956431473025,0.0277892642467174,0,0.111522794743746,0.206218162655893,0
2021-11-22,0.059817102209087,0.0777902534500305,0.0686159266282473,0.0466173230792239,0,0.0268597208864676,0,0.00972956431473025,0.0277892642467174,0,0.140128414608888,0.258124011944493,0
2021-11-23,0.059817102209087,0.078616421847445,0.0719209226033095,0.0475973402205362,0,0.027196400371757,0,0.00972956431473025,0.0312951343317572,0,0.140128414608888,0.258124011944493,0
2021-11-24,0.0650928684608301,0.0793117187278036,0.0719209226033095,0.0489706584449724,0,0.0275886539244535,0,0.0131607633242728,0.0312951343317572,0,0.140128414608888,0.258124011944493,0
2021-11-25,0.0683804830475009,0.0800322950635935,0.0719209226033095,0.0502411575562701,0,0.028118976106155,0,0.0150218712685336,0.0312951343317572,0,0.140128414608888,0.258124011944493,0
2021-11-26,0.0714324535828728,0.0808466067252747,0.0719209226033095,0.0514620446479416,0,0.0287271713053875,0,0.0166909680761484,0.0312951343317572,0,0.140128414608888,0.258124011944493,0
2021-11-27,0.0714324535828728,0.0808466067252747,0.0719209226033095,0.0527548332173323,0,0.0292595731819192,0,0.0166909680761484,0.0312951343317572,0,0.140128414608888,0.258124011944493,0
2021-11-28,0.0714324535828728,0.0808466067252747,0.0719209226033095,0.0537334123290902,0,0.0294299926193941,0,0.0166909680761484,0.0312951343317572,0,0.140128414608888,0.258124011944493,0
2021-11-29,0.0773999491464935,0.0825096816958622,0.0719209226033095,0.053923951245046,0,0.0295481886089106,0,0.0188010904632469,0.0312951343317572,0,0.16378615975882,0.275228350606007,0
2021-11-30,0.0796946281137796,0.0835524033044051,0.0719209226033095,0.0552864842478243,0,0.0302203921934726,0,0.0208592098341704,0.0437125066671461,0,0.16378615975882,0.275228350606007,0
2021-12-01,0.0826825566771452,0.0846765560791162,0.078514073809612,0.0571178148853315,0,0.0311502468597763,0,0.0225493078598559,0.0437125066671461,0,0.178836904241364,0.275228350606007,0
2021-12-02,0.0860668993461638,0.0859611103542189,0.078514073809612,0.0595423327140219,0,0.0319366025827961,0,0.0248454410355801,0.0448092147450304,0,0.178836904241364,0.275228350606007,0
2021-12-03,0.0892190186033377,0.0883000192616028,0.078514073809612,0.06193161881863,0.0494125094806476,0.0328943020521042,0,0.0267585519960158,0.0448092147450304,0,0.178836904241364,0.275228350606007,0
2021-12-04,0.0892190186033377,0.0883000192616028,0.078514073809612,0.064219523839654,0.0524864854117026,0.0336867813210129,0,0.0267585519960158,0.0448092147450304,0,0.178836904241364,0.275228350606007,0
2021-12-05,0.0892190186033377,0.0883000192616028,0.078514073809612,0.066308980782173,0.0542057053330697,0.0342104022638171,0,0.0267585519960158,0.0448092147450304,0,0.178836904241364,0.275228350606007,0
2021-12-06,0.0936027580995991,0.0935536717514166,0.078514073809612,0.0669898877761736,0.0553191814129832,0.0347030588613717,0,0.0284826519938156,0.0448092147450304,0,0.20214944882977,0.291234849815563,0
2021-12-07,0.0960249509043221,0.0981156067527913,0.100078646273649,0.0693777358512272,0.0579881900035261,0.0356572921726295,0,0.0284906524578426,0.0475959319921133,0,0.20214944882977,0.291234849815563,0
2021-12-08,0.0993099049936395,0.101599026226428,0.100078646273649,0.0719208911181543,0.0612387073260393,0.0371019868480099,0,0.0343679933436139,0.0475959319921133,0,0.209789887924884,0.291234849815563,0
2021-12-09,0.103139500898298,0.104552248271993,0.100078646273649,0.0753628148565709,0.0646186347773687,0.0389363932268499,0,0.0343679933436139,0.05404433577246,0,0.209789887924884,0.291234849815563,0
2021-12-10,0.107110103162685,0.107948643779587,0.100078646273649,0.0784747108122566,0.0682213645611869,0.0410871442970839,0.0795905490788236,0.040862370017461,0.05404433577246,0,0.209789887924884,0.291234849815563,0
2021-12-11,0.107110103162685,0.107948643779587,0.100078646273649,0.082493284401981,0.0719443995708109,0.043855218116083,0.0795905490788236,0.040862370017461,0.05404433577246,0,0.209789887924884,0.291234849815563,0
2021-12-12,0.107110103162685,0.107948643779587,0.100078646273649,0.086881431587182,0.0741948504141425,0.0452728767586708,0.0825425451394705,0.040862370017461,0.05404433577246,0,0.209789887924884,0.291234849815563,0
2021-12-13,0.112105757050223,0.115155525697461,0.100078646273649,0.0894080495142336,0.0755494055803817,0.0469890871479943,0.0873294636661423,0.0465396993025596,0.05404433577246,0,0.22990357397648,0.306209379940278,0
2021-12-14,0.116020298834664,0.119077420681234,0.142611628870424,0.0943563092108669,0.0812563721768357,0.0496282198875209,0.091186956811945,0.0515209882173166,0.0583652457405177,0,0.22990357397648,0.306209379940278,0
2021-12-15,0.120511408402687,0.122573815450579,0.142611628870424,0.09900761580452,0.0885050800337712,0.0534949502698751,0.0963050933266502,0.0580503669212814,0.0583652457405177,0,0.22990357397648,0.306209379940278,0
2021-12-16,0.125635336269762,0.127820756580544,0.142611628870424,0.106637081605301,0.0964784980016412,0.0581078289418651,0.104575467955604,0.0664648549615878,0.0664317434062674,0,0.22990357397648,0.306209379940278,0
2021-12-17,0.130840029235065,0.133048234766947,0.142611628870424,0.123478564731462,0.105686634544658,0.0630870805197758,0.112296751167134,0.0736722729918335,0.0664317434062674,0,0.22990357397648,0.306209379940278,0
2021-12-18,0.130840029235065,0.133048234766947,0.142611628870424,0.133578565306674,0.115668687843555,0.0691324067753685,0.12092101269585,0.0736722729918335,0.0664317434062674,0,0.22990357397648,0.306209379940278,0
2021-12-19,0.130840029235065,0.133048234766947,0.142611628870424,0.141272742437403,0.123545968747287,0.0735949697265756,0.125885504364395,0.0736722729918335,0.0664317434062674,0,0.22990357397648,0.306209379940278,0
2021-12-20,0.138366196176713,0.145313692315023,0.142611628870424,0.144770030313663,0.129790258516984,0.0782298007328845,0.132207611968682,0.0830758183974671,0.0664317434062674,0,0.237981267116195,0.322589144563499,0
2021-12-21,0.141557082681036,0.151165326967385,0.191789126942159,0.145908949720735,0.142334337796052,0.0858808824745965,0.13987474166886,0.0903742417060189,0.0769793183629684,0,0.237981267116195,0.322589144563499,0
2021-12-22,0.145348861516172,0.15973237781466,0.191789126942159,0.164843484863301,0.156302932709344,0.0950833010210377,0.147359260691225,0.0986577221478846,0.0769793183629684,0,0.237981267116195,0.322589144563499,0
2021-12-23,0.149341697937012,0.170279056105402,0.191789126942159,0.172508182388164,0.171895279958026,0.105171554026543,0.158940555816528,0.105025091455304,0.0909788269418625,0,0.237981267116195,0.322589144563499,0
2021-12-24,0.153437153541483,0.170279056105402,0.191789126942159,0.176582120115733,0.185497871159865,0.115290540300095,0.168084942931015,0.105025091455304,0.0909788269418625,0,0.237981267116195,0.322589144563499,0
2021-12-25,0.153437153541483,0.170279056105402,0.191789126942159,0.176582120115733,0.191713373368574,0.115290540300095,0.168084942931015,0.105025091455304,0.0909788269418625,0,0.237981267116195,0.322589144563499,0
2021-12-26,0.153437153541483,0.170279056105402,0.191789126942159,0.176582120115733,0.192592866830684,0.115290540300095,0.168084942931015,0.105025091455304,0.0909788269418625,0,0.237981267116195,0.322589144563499,0
2021-12-27,0.153437153541483,0.170279056105402,0.191789126942159,0.176582120115733,0.195433395726466,0.119259175729129,0.168084942931015,0.105025091455304,0.0909788269418625,0,0.237981267116195,0.322589144563499,0
2021-12-28,0.153437153541483,0.170279056105402,0.238766381833553,0.182794407790669,0.204302776319245,0.125716859254111,0.173549410041572,0.105025091455304,0.0909788269418625,0,0.237981267116195,0.322589144563499,0
2021-12-29,0.163266551049053,0.198520234638089,0.238766381833553,0.198907528947535,0.215005455912286,0.135375886354383,0.176580747293269,0.120720001760102,0.0909788269418625,0,0.237981267116195,0.322589144563499,0
2021-12-30,0.168140202129386,0.198520234638089,0.238766381833553,0.198907528947535,0.227146040702799,0.145657666517699,0.184886384673801,0.128190435045233,0.0909788269418625,0,0.237981267116195,0.322589144563499,0
2021-12-31,0.172855933688244,0.198520234638089,0.238766381833553,0.198907528947535,0.239123607560738,0.155156326038842,0.191938934989339,0.133051716999586,0.0909788269418625,0,0.237981267116195,0.322589144563499,0
2022-01-01,0.172855933688244,0.198520234638089,0.238766381833553,0.198907528947535,0.245167455568575,0.155156326038842,0.191938934989339,0.133051716999586,0.0909788269418625,0,0.237981267116195,0.322589144563499,0
2022-01-02,0.172855933688244,0.198520234638089,0.238766381833553,0.198907528947535,0.246474343889643,0.155156326038842,0.191938934989339,0.133051716999586,0.0909788269418625,0,0.237981267116195,0.322589144563499,0
2022-01-03,0.172855933688244,0.198520234638089,0.238766381833553,0.198907528947535,0.251734701603876,0.155156326038842,0.20010352136356,0.133051716999586,0.0909788269418625,0,0.237981267116195,0.322589144563499,0
2022-01-04,0.18269388279445,0.226380431643346,0.264902374208064,0.23961023646958,0.260766229807618,0.168428360752184,0.200963680625259,0.134704812879147,0.123472549336881,0,0.256852231146296,0.322589144563499,0
2022-01-05,0.189756553090035,0.231704329699579,0.264902374208064,0.247528746210792,0.271577431810804,0.178747459883842,0.20698983299309,0.155152998873935,0.123472549336881,0,0.295583734149541,0.348322501317407,0
2022-01-06,0.198180637888447,0.237328225541064,0.264902374208064,0.25924796806424,0.283368147313582,0.189490816760861,0.214056236532463,0.167439711503267,0.143800602889796,0,0.295583734149541,0.348322501317407,0
2022-01-07,0.207026601552894,0.243265541887498,0.264902374208064,0.268817335733884,0.295035544938822,0.201283610756921,0.223578438842425,0.18070448085989,0.143800602889796,0,0.295583734149541,0.348322501317407,0
2022-01-08,0.207026601552894,0.243265541887498,0.264902374208064,0.268817335733884,0.306059707945507,0.212644059305502,0.232084318276558,0.18070448085989,0.143800602889796,0,0.295583734149541,0.348322501317407,0
2022-01-09,0.207026601552894,0.243265541887498,0.264902374208064,0.268817335733884,0.313767343082855,0.220349213112799,0.240500781447763,0.18070448085989,0.143800602889796,0,0.295583734149541,0.348322501317407,0
2022-01-10,0.227637854620543,0.257588702365285,0.264902374208064,0.287811549102957,0.319299441983257,0.227478522529334,0.245348150405711,0.18070448085989,0.143800602889796,0,0.336639587600396,0.364899877041981,0
2022-01-11,0.235727856965581,0.262636316107733,0.30741262180068,0.294574602097222,0.327671467249095,0.238551742114144,0.250739573245143,0.205358910816827,0.16946836626454,0,0.336639587600396,0.364899877041981,0
2022-01-12,0.245976852912884,0.267645003963058,0.30741262180068,0.302505335089647,0.336965631735996,0.250762901386879,0.259965820318649,0.222712917349206,0.16946836626454,0,0.35532644466435,0.364899877041981,0
2022-01-13,0.257045282045025,0.272524833709281,0.30741262180068,0.3098960879844,0.346394562177014,0.26330634967804,0.271058474457804,0.239103868024345,0.205396043460803,0,0.35532644466435,0.364899877041981,0
2022-01-14,0.268423849154361,0.277282964130242,0.30741262180068,0.316945308859988,0.355521357123284,0.275676721143888,0.28182116999291,0.239103868024345,0.205396043460803,0,0.374519595885209,0.364899877041981,0
2022-01-15,0.268423849154361,0.277282964130242,0.30741262180068,0.316945308859988,0.364261997065409,0.289000401612179,0.28182116999291,0.239103868024345,0.205396043460803,0,0.374519595885209,0.364899877041981,0
2022-01-16,0.268423849154361,0.277282964130242,0.30741262180068,0.316945308859988,0.370622842983203,0.297288216587738,0.292425183145916,0.239103868024345,0.205396043460803,0,0.374519595885209,0.364899877041981,0
2022-01-17,0.293555667296444,0.288611068419405,0.30741262180068,0.333961512577006,0.374180449938867,0.305881400087532,0.292425183145916,0.281878348944239,0.205396043460803,0,0.388419671829333,0.381213771298085,0
2022-01-18,0.302551188919257,0.288611068419405,0.341736583821434,0.33989554153317,0.376334562874611,0.316163873482458,0.309280778400053,0.294561084542903,0.230890011566375,0,0.388419671829333,0.381213771298085,0
2022-01-19,0.312932259556602,0.295172988655788,0.341736583821434,0.346241565956664,0.382091539489805,0.328683867437479,0.318310561571913,0.310386002388139,0.230890011566375,0,0.394242054633742,0.381213771298085,0
2022-01-20,0.32320938076164,0.29828191424985,0.341736583821434,0.351087006540158,0.387867395389183,0.340162743052779,0.329845259489773,0.327620001960114,0.262868341094191,0,0.394242054633742,0.381213771298085,0
2022-01-21,0.333445074222175,0.301649227198099,0.341736583821434,0.354930140524248,0.393419980321359,0.352407755135806,0.342536071905788,0.327620001960114,0.262868341094191,0,0.394242054633742,0.381213771298085,0
2022-01-22,0.333445074222175,0.301649227198099,0.341736583821434,0.354930140524248,0.39869734278092,0.362630957228072,0.342536071905788,0.327620001960114,0.262868341094191,0,0.394242054633742,0.381213771298085,0
2022-01-23,0.333445074222175,0.301649227198099,0.341736583821434,0.354930140524248,0.402404979792806,0.368848436000165,0.361472169503009,0.327620001960114,0.262868341094191,0,0.394242054633742,0.381213771298085,0
2022-01-24,0.356427210502731,0.301648332350119,0.341736583821434,0.364900718439565,0.404474336793174,0.374384814715366,0.365427894599636,0.365138178014325,0.262868341094191,0,0.409338825857823,0.392653258387493,0.280388202672044
2022-01-25,0.36349292136672,0.312393219468402,0.365235315713424,0.367383476465208,0.40776964220476,0.382960205270501,0.372844406886815,0.375881801144466,0.290669591221541,0,0.409338825857823,0.392653258387493,0.280388202672044
2022-01-26,0.371510330141117,0.315173288429862,0.365235315713424,0.370171096756381,0.411547373580263,0.391373957321889,0.381592088046053,0.390344639989119,0.290669591221541,0,0.413711366303823,0.392653258387493,0.280388202672044
2022-01-27,0.37890252203747,0.317704142228928,0.365235315713424,0.372828575372881,0.415308301053886,0.39933965067597,0.390478301443632,0.405029491710519,0.290669591221541,0,0.413711366303823,0.392653258387493,0.280388202672044
2022-01-28,0.386536059050879,0.320178396893267,0.365235315713424,0.375917462855697,0.418967400898989,0.407037525551362,0.399799002316007,0.418285260545112,0.290669591221541,0,0.413711366303823,0.392653258387493,0.280388202672044
2022-01-29,0.386536059050879,0.320178396893267,0.365235315713424,0.375917462855697,0.422904735868437,0.414255337536782,0.399799002316007,0.418285260545112,0.290669591221541,0,0.413711366303823,0.392653258387493,0.280388202672044
2022-01-30,0.386536059050879,0.320178396893267,0.365235315713424,0.375917462855697,0.425615118209424,0.418569548923434,0.414289474446469,0.418285260545112,0.290669591221541,0,0.413711366303823,0.392653258387493,0.280388202672044
2022-01-31,0.404103703146266,0.326211461973547,0.365235315713424,0.382272115456517,0.427138850507334,0.421950092869928,0.416027424345656,0.429635918883295,0.290669591221541,0,0.419395668883621,0.401194449323731,0.296697756491051
2022-02-01,0.4091753712439,0.327919055631133,0.379972650632033,0.384017164320761,0.429650933416581,0.42686949545217,0.41893534196683,0.435431255012791,0.346026380923272,0,0.419395668883621,0.401194449323731,0.296697756491051
2022-02-02,0.414206751810183,0.329315018479729,0.379972650632033,0.385707568061939,0.432329850283929,0.431246097683728,0.422841951088045,0.442932690096026,0.346026380923272,0,0.421328792028168,0.401194449323731,0.296697756491051
2022-02-03,0.418998497579137,0.330595769650918,0.379972650632033,0.388144309141842,0.434727184636119,0.435313865233002,0.427382030353673,0.45139418086249,0.374211179230866,0,0.421328792028168,0.401194449323731,0.296697756491051
2022-02-04,0.423818938712403,0.331840726902911,0.379972650632033,0.390327957020173,0.436660838412943,0.439151364349132,0.432145020584631,0.458694604287049,0.374211179230866,0,0.421328792028168,0.401194449323731,0.296697756491051
2022-02-05,0.423818938712403,0.331840726902911,0.379972650632033,0.390327957020173,0.439246764763517,0.443203996341586,0.432145020584631,0.458694604287049,0.374211179230866,0,0.421328792028168,0.401194449323731,0.296697756491051
2022-02-06,0.423818938712403,0.331840726902911,0.379972650632033,0.390327957020173,0.439246764763517,0.445770108684852,0.437788320221047,0.458694604287049,0.374211179230866,0,0.421328792028168,0.401194449323731,0.296697756491051
2022-02-07,0.438307627227834,0.335496852036663,0.379972650632033,0.396138315434659,0.442129336887905,0.447329995346105,0.43957160794369,0.463004854281548,0.374211179230866,0,0.425218051688031,0.407144739153346,0.315679354676078
2022-02-08,0.442305404572331,0.336458813615023,0.379972650632033,0.397019108536719,0.443683597390026,0.450199858673182,0.440970783550934,0.466219040704361,0.384686838903771,0,0.425218051688031,0.407144739153346,0.315679354676078
2022-02-09,0.446211774829187,0.337388784378102,0.379972650632033,0.399541412375107,0.445222192103144,0.453186531526556,0.442614279651251,0.470542291452904,0.384686838903771,0,0.429452511909419,0.407144739153346,0.315679354676078
2022-02-10,0.449897703876763,0.338582511583248,0.379972650632033,0.400906102422217,0.446954935483394,0.455776213744565,0.444793013945159,0.474944546783713,0.403738396169313,0,0.429452511909419,0.407144739153346,0.315679354676078
2022-02-11,0.453553417275826,0.33966393536692,0.379972650632033,0.402333346754943,0.448575340427972,0.458199173760352,0.447275259779431,0.479383804260647,0.403738396169313,0,0.429452511909419,0.407144739153346,0.315679354676078
2022-02-12,0.453553417275826,0.33966393536692,0.379972650632033,0.402333346754943,0.450332185022073,0.461116176836914,0.447275259779431,0.479383804260647,0.403738396169313,0,0.429452511909419,0.407144739153346,0.315679354676078
2022-02-13,0.453553417275826,0.33966393536692,0.379972650632033,0.402333346754943,0.451667191425966,0.462865893420724,0.451922386683777,0.479383804260647,0.403738396169313,0,0.429452511909419,0.414566133848586,0.315679354676078
2022-02-14,0.453553417275826,0.342159890094771,0.379972650632033,0.405632905567475,0.45262862901517,0.463722843229369,0.453117542085464,0.48315102275932,0.403738396169313,0,0.429452511909419,0.414566133848586,0.315679354676078
2022-02-15,0.466616839351948,0.343030129755194,0.379972650632033,0.406589914235917,0.453495871026907,0.465172390526019,0.454381963606322,0.484243086098994,0.403738396169313,0,0.436839803926081,0.414566133848586,0.33229140408369
2022-02-16,0.469224316793781,0.343697015212192,0.379972650632033,0.407519600342826,0.454564157330849,0.466786233714256,0.456599738803762,0.486651225771095,0.403738396169313,0,0.43976250201367,0.414566133848586,0.33229140408369
2022-02-17,0.469224316793781,0.344305288126508,0.379972650632033,0.407519600342826,0.454564157330849,0.466786233714256,0.456599738803762,0.486651225771095,0.403738396169313,0,0.43976250201367,0.414566133848586,0.33229140408369
